text,sentiment
Honestly I feel like the pain will never stop and I feel unsafe with myself,very_negative
Honestly I feel like the pain will never stop and I feel unsafe with myself please help,very_negative
Honestly I feel like the pain will never stop and I feel unsafe with myself I am serious,very_negative
Honestly I feel like the pain will never stop and I want this to end forever,very_negative
Honestly I feel like the pain will never stop and I want this to end forever please help,very_negative
Honestly I feel like the pain will never stop and I want this to end forever I am serious,very_negative
I feel anxious and tense,negative
I feel anxious and tense right now,negative
I feel anxious and tense today,negative
I feel anxious and tense since yesterday,negative
I feel anxious and tense since yesterday right now,negative
I feel anxious and tense since yesterday today,negative
I feel anxious and tense all day,negative
I feel anxious and tense all day right now,negative
I feel anxious and tense all day today,negative
I feel anxious and tense and it is hard to function,negative
I feel anxious and tense and it is hard to function right now,negative
I feel anxious and tense and it is hard to function today,negative
I feel anxious and tense and I do not feel okay,negative
I feel anxious and tense and I do not feel okay right now,negative
I feel anxious and tense and I do not feel okay today,negative
I feel anxious and tense because nothing feels easy,negative
I feel anxious and tense because nothing feels easy right now,negative
I feel anxious and tense because nothing feels easy today,negative
I feel sad and tired,negative
I feel sad and tired right now,negative
I feel sad and tired today,negative
I feel sad and tired since yesterday,negative
I feel sad and tired since yesterday right now,negative
I feel sad and tired since yesterday today,negative
I feel sad and tired all day,negative
I feel sad and tired all day right now,negative
I feel sad and tired all day today,negative
I feel sad and tired and it is hard to function,negative
I feel sad and tired and it is hard to function right now,negative
I feel sad and tired and it is hard to function today,negative
